vOTU,Virulent,Temperate,provirus,completeness,checkv_quality,lifestyle,lifestyle_prediction_method
080913_2_rerun_k141_2952389,0.9625,0.0375,No,13.66,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_2955096,0.975,0.025,No,4.72,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_2956541,0.9625,0.0375,No,14.58,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_295731,0.9875,0.0125,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_2957441,1,0,No,2.5,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_2958402|provirus_28230_35405,0,1,No,8.16,Low-quality,lysogenic,bacphlip
080913_2_rerun_k141_2961446,0.9606617952123443,0.03933820478765556,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_2964065,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_2967940,0,1,Yes,5.27,Low-quality,lysogenic,checkv & bacphlip
080913_2_rerun_k141_2968326,0.8118782016546146,0.1881217983453865,No,3.52,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_2975100,0.975,0.025,No,3.95,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_2979000,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_2992143,0.8118782016546146,0.1881217983453865,No,1.59,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_2995011,0.9664785535403307,0.03352144645966928,No,7.72,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_2996737,0.8118782016546146,0.1881217983453865,No,4.93,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3002197,0.9988023420865861,0.0011976579134137689,No,1.76,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3002509,0.931779094256249,0.06822090574375078,No,5.65,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3004367,0.960022026431718,0.039977973568281935,No,4.76,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3009739,0.9401821420300817,0.05981785796991849,No,2.22,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3010804,0.9550660792951543,0.044933920704845816,No,4.04,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3017665,0.891585523058988,0.10841447694101232,No,5.45,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_301826|provirus_6316_83444,0.825,0.175,No,36.39,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3021197,1,0,No,7.86,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3026946|provirus_32889_43354,0.025,0.975,No,26.4,Low-quality,lysogenic,bacphlip
080913_2_rerun_k141_3029295,0,1,No,NA,Not-determined,lysogenic,bacphlip
080913_2_rerun_k141_3031911|provirus_106438_124573,0.8461605166393262,0.15383948336067438,No,33.86,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3031918,0.8118782016546146,0.1881217983453865,No,6.01,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3033474|provirus_22203_41269,0.9351321585903083,0.06486784140969164,No,35.96,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3039123,0.9078744493392072,0.09212555066079298,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3043438,0.8118782016546146,0.1881217983453865,No,7.51,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_304497,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3045419,0.8118782016546146,0.1881217983453865,No,8.19,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_304772,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3048882,0,1,Yes,5.87,Low-quality,lysogenic,checkv & bacphlip
080913_2_rerun_k141_3050715,0,1,No,NA,Not-determined,lysogenic,bacphlip
080913_2_rerun_k141_3063800,0.0875,0.9125,No,8.92,Low-quality,lysogenic,bacphlip
080913_2_rerun_k141_306629,0.8118782016546146,0.1881217983453865,No,6.92,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3066496,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3068576,0.8118782016546146,0.1881217983453865,No,3.03,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3074086|provirus_4618_43727,0.2375,0.7625,Yes,82.86,Medium-quality,lysogenic,checkv & bacphlip
080913_2_rerun_k141_3076814,0.8118782016546146,0.1881217983453865,No,1.61,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3077876,0.8118782016546146,0.1881217983453865,No,12.16,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3080093,0.8118782016546146,0.1881217983453865,No,7.56,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_308038,0.8118782016546146,0.1881217983453865,No,7.65,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3081372,0.9550660792951543,0.044933920704845816,No,6.72,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3082438,0.8490152516760286,0.15098474832397196,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3086185,0.8118782016546146,0.1881217983453865,No,1.59,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3086891,0.8118782016546146,0.1881217983453865,No,3.33,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3090949,0.8806952057417549,0.11930479425824539,No,5.68,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3093738,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3094142,0.8118782016546146,0.1881217983453865,No,3.24,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3095197,0.975,0.025,No,5.65,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3095894,0.025,0.975,No,2.93,Low-quality,lysogenic,bacphlip
080913_2_rerun_k141_3096153,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3097776,0.997522026431718,0.0024779735682819385,No,3.88,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3101116,0.8267460430643061,0.17325395693569484,No,2.83,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_310249,0.20765418502202643,0.7923458149779734,Yes,5.53,Low-quality,lysogenic,checkv & bacphlip
080913_2_rerun_k141_3104258,0.6601321585903085,0.33986784140969156,No,26.48,Low-quality,unclear,Not-determined
080913_2_rerun_k141_3105900,0.9126101321585903,0.0873898678414097,No,5.62,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3106686,0.985022026431718,0.014977973568281937,No,6.05,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3108329,0.9401982378854626,0.05980176211453745,No,3.24,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3111310|provirus_2_11429,0,1,No,16.98,Low-quality,lysogenic,bacphlip
080913_2_rerun_k141_3113180,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3114706,0.9972986238568456,0.002701376143154288,No,6.59,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3115388,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_311556,0.9875,0.0125,No,8.72,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3122243,0.947852422907489,0.05214757709251101,No,9.09,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3122780,0.8800660792951543,0.1199339207048458,No,4.79,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3122839,0.8791631260970052,0.12083687390299509,No,5.7,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3125099,0.8118782016546146,0.1881217983453865,No,8.18,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3126445,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3128120,0.8845603315797836,0.11543966842021684,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3130912,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3132902,0.8403335688191295,0.15966643118087134,Yes,4.75,Low-quality,lysogenic,checkv
080913_2_rerun_k141_3138289,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3139261,0.8163115634036613,0.18368843659633977,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3141776,0.8118782016546146,0.1881217983453865,No,2.57,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3144787,0,1,No,12.71,Low-quality,lysogenic,bacphlip
080913_2_rerun_k141_3147518,0.9950128148180685,0.004987185181931518,No,6.94,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3149091,0.8676762114537446,0.13232378854625554,No,3.6,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3155268,0.7320112779837086,0.26798872201629165,No,2.79,Low-quality,unclear,Not-determined
080913_2_rerun_k141_31558,0.8118782016546146,0.1881217983453865,No,2.85,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3161545,0.8465698316105614,0.1534301683894393,No,9.23,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3163482,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3172825,0.8471512314662434,0.15284876853375734,No,4.94,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3176327|provirus_3_8646,0.8238023420865861,0.17619765791341377,No,13.05,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3185803,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3187148,0.8118782016546146,0.1881217983453865,No,6.28,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_319170,0.8118782016546146,0.1881217983453865,No,11.92,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_319172,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_319365,0.9453744493392069,0.054625550660792964,No,1.03,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3194359,0.8118782016546146,0.1881217983453865,No,6.18,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3195320,0.985005930576337,0.014994069423662984,No,4.1,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3202019,0.8118782016546146,0.1881217983453865,No,2.04,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3203072,0.9284736410929751,0.07152635890702505,No,8.76,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3203445,0.9851321585903083,0.014867841409691631,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_320536,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3205364,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3206016,0.8118782016546146,0.1881217983453865,No,0.24,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_320821,0.7625,0.2375,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3211662,0.8118782016546146,0.1881217983453865,No,2.24,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3211722,0.9617103416003744,0.03828965839962564,No,4.51,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3211771,0.075,0.925,No,NA,Not-determined,lysogenic,bacphlip
080913_2_rerun_k141_3212054,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3217956,0.9776982378854624,0.022301762114537445,No,3.84,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3218139,0.8925660792951542,0.10743392070484581,No,5.2,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3219190,0.9602261948935176,0.03977380510648237,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3222227,0.8118782016546146,0.1881217983453865,No,9.82,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_322534,0.8118782016546146,0.1881217983453865,No,1.29,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3226102,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3226470,0.8118782016546146,0.1881217983453865,Yes,2.17,Low-quality,lysogenic,checkv
080913_2_rerun_k141_3229213,0,1,No,8.81,Low-quality,lysogenic,bacphlip
080913_2_rerun_k141_323093|provirus_1_33910,0.9575440528634361,0.04245594713656388,No,82.66,Medium-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3231301,0.9987156186452293,0.0012843813547707623,No,8.25,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3232650,0.8118782016546146,0.1881217983453865,No,7.37,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3232937,0.8363170653598774,0.16368293464012354,No,2.87,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3239141,0.8118782016546146,0.1881217983453865,No,9.67,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3242146,0.9404185022026432,0.05958149779735683,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3243631,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3244135,0.8970640555830691,0.10293594441693128,No,9.31,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3244143,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3244762,0.860022026431718,0.13997797356828195,No,7.88,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3249515,0.985022026431718,0.014977973568281937,No,5.08,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3249739,0,1,No,4.52,Low-quality,lysogenic,bacphlip
080913_2_rerun_k141_3251961,0.9182268722466962,0.08177312775330403,No,6.1,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3253779,0.8118782016546146,0.1881217983453865,No,5.43,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3258671,0.0125,0.9875,No,5.01,Low-quality,lysogenic,bacphlip
080913_2_rerun_k141_3261626,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3264815,0.8168341487911783,0.18316585120882262,No,9.78,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3265542,0.9625,0.0375,No,9.11,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3267392,0.8267460430643061,0.17325395693569484,No,5.46,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3267536,0.724694777917064,0.2753052220829365,No,10.32,Low-quality,unclear,Not-determined
080913_2_rerun_k141_326816,0.025,0.975,No,5.22,Low-quality,lysogenic,bacphlip
080913_2_rerun_k141_3274514,0.8118782016546146,0.1881217983453865,No,6.45,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3283847,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3285958,0.972522026431718,0.027477973568281938,No,27.29,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3287059,0.8118782016546146,0.1881217983453865,No,7.79,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3287189,0.8490152516760286,0.15098474832397196,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3290404,0.0125,0.9875,No,NA,Not-determined,lysogenic,bacphlip
080913_2_rerun_k141_3290711,0.9526982378854625,0.047301762114537446,No,3.52,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3291660,0.827520559273945,0.17247944072605578,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3295173,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_329540,0.6375,0.3625,No,52.71,Medium-quality,unclear,Not-determined
080913_2_rerun_k141_3298899,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3300065,0.8118782016546146,0.1881217983453865,No,5.14,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3300467,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3302062,0.9401982378854626,0.05980176211453745,No,8.61,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3303484,0.8118782016546146,0.1881217983453865,No,7.49,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3306388,0.8118782016546146,0.1881217983453865,No,5.86,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3308620,0.9404185022026432,0.05958149779735683,No,4.04,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3312370,0.9875,0.0125,No,3.73,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3312633,0.9401982378854626,0.05980176211453745,No,3.32,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3317111,0.9107929515418502,0.08920704845814986,No,4.46,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3319181,0.724694777917064,0.2753052220829365,No,3.78,Low-quality,unclear,Not-determined
080913_2_rerun_k141_3324581,0.9925348412497865,0.007465158750213456,No,8.62,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3326035,0.9231828193832602,0.07681718061674014,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3329691,0.8118782016546146,0.1881217983453865,No,5.82,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3330024,0.8118782016546146,0.1881217983453865,No,3.14,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3336039,0.9577643171806166,0.04223568281938326,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3337356,0,1,No,NA,Not-determined,lysogenic,bacphlip
080913_2_rerun_k141_3338614,1,0,No,5.08,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3347251,0.8118782016546146,0.1881217983453865,No,1.82,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3349208,0.9153083700440527,0.08469162995594717,No,8.28,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3349378,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3353038,0.9962064070315797,0.0037935929684203415,No,12.01,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3353747,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3364565,0.9107929515418502,0.08920704845814986,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3364790,0.724694777917064,0.2753052220829365,No,11.88,Low-quality,unclear,Not-determined
080913_2_rerun_k141_3369800,0.8118782016546146,0.1881217983453865,No,6.19,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3370955|provirus_1_15074,0.0375,0.9625,Yes,10.38,Low-quality,lysogenic,checkv & bacphlip
080913_2_rerun_k141_3371923,0.8118782016546146,0.1881217983453865,No,9.22,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3375233,0.8118782016546146,0.1881217983453865,No,7.16,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_337772,0.8691268200909323,0.130873179909068,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3380070,0.8443326719299797,0.15566732807002084,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3382425,0.8118782016546146,0.1881217983453865,No,4.61,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3386222,0.7921993744118236,0.20780062558817702,No,26.21,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3390962,0.8451541850220267,0.1548458149779736,No,2.73,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3391696,0,1,No,9.24,Low-quality,lysogenic,bacphlip
080913_2_rerun_k141_3391802,0.8118782016546146,0.1881217983453865,No,1.7,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3393680,0.9924710893265505,0.007528910673449528,No,3.91,Low-quality,lytic,checkv & bacphlip
080913_2_rerun_k141_3394253,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3394349,0.9972986238568456,0.002701376143154288,No,NA,Not-determined,lytic,checkv & bacphlip
080913_2_rerun_k141_3395905,0.8118782016546146,0.1881217983453865,No,NA,Not-determined,lytic,checkv & bacphlip
