contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
cn_080913_2_rerun_000000000066	16409	No	NA	20	10	1	Medium-quality	Genome-fragment	54.91	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_2863289	3654	No	NA	7	2	0	Low-quality	Genome-fragment	6.77	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2211911	2745	No	NA	4	2	0	Low-quality	Genome-fragment	3.12	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3298899	2617	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1126383	4089	No	NA	7	1	0	Low-quality	Genome-fragment	0.34	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2643434	3913	No	NA	12	2	0	Low-quality	Genome-fragment	1.79	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_36241	8131	No	NA	8	2	0	Low-quality	Genome-fragment	17.17	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1346517	2690	No	NA	5	4	0	Low-quality	Genome-fragment	6.25	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_3082438	4750	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
080913_2_rerun_k141_2429085	2572	No	NA	3	2	0	Low-quality	Genome-fragment	4.53	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1126981	6464	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000821	24468	Yes	14230	26	7	7	Low-quality	Genome-fragment	28.29	HMM-based (lower-bound)	41.84	1.0	
080913_2_rerun_k141_474976	4685	No	NA	7	4	0	Low-quality	Genome-fragment	15.66	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_36628	5962	No	NA	2	1	0	High-quality	High-quality	98.1	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1560326	3010	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1347289	2542	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_909658	10705	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_3300065	3114	No	NA	4	0	0	Low-quality	Genome-fragment	5.14	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2644326	2766	No	NA	6	1	0	Low-quality	Genome-fragment	5.81	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000129	20826	No	NA	27	18	0	Medium-quality	Genome-fragment	52.68	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_3300467	2557	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_37752	4860	No	NA	10	8	0	Low-quality	Genome-fragment	9.6	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_910196	2671	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
080913_2_rerun_k141_910302	4440	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000001	9880	No	NA	18	1	0	Low-quality	Genome-fragment	5.29	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2645346	2579	No	NA	5	3	0	Low-quality	Genome-fragment	3.36	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1995497	2536	No	NA	5	3	0	Low-quality	Genome-fragment	2.85	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2645653	3506	No	NA	8	8	0	Low-quality	Genome-fragment	6.09	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000139	5789	No	NA	7	4	0	Low-quality	Genome-fragment	15.67	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_911229	3314	No	NA	10	4	0	Low-quality	Genome-fragment	3.9	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000267	27921	No	NA	25	3	0	Low-quality	Genome-fragment	36.52	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000208	7035	No	NA	15	4	0	Low-quality	Genome-fragment	5.3	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000243	8444	No	NA	7	3	0	Low-quality	Genome-fragment	8.51	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000567	8147	No	NA	9	5	0	Low-quality	Genome-fragment	5.09	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_911802	2930	No	NA	3	2	0	Low-quality	Genome-fragment	15.61	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_39670	3158	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_3302062	5127	No	NA	9	2	0	Low-quality	Genome-fragment	8.61	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_912253	3516	No	NA	3	1	0	Low-quality	Genome-fragment	4.95	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1130132	3090	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000527	17847	No	NA	24	6	0	Low-quality	Genome-fragment	21.94	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000678	9397	No	NA	16	9	0	Low-quality	Genome-fragment	28.2	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000242	17118	Yes	14032	21	7	3	Medium-quality	Genome-fragment	77.31	AAI-based (high-confidence)	18.03	1.0	
cn_080913_2_rerun_000000000741	6556	No	NA	10	2	0	Low-quality	Genome-fragment	10.65	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000131	7524	No	NA	13	4	0	Low-quality	Genome-fragment	16.34	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000699	13064	No	NA	18	10	0	Low-quality	Genome-fragment	28.8	AAI-based (medium-confidence)	0.0	1.0	
raw-080913-2_rerun_bin_164_k141_2867139	2641	No	NA	4	1	0	Low-quality	Genome-fragment	3.95	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2867344	2693	Yes	448	4	1	2	Low-quality	Genome-fragment	1.77	AAI-based (high-confidence)	83.36	1.06	
cn_080913_2_rerun_000000000095	13575	No	NA	20	13	0	Low-quality	Genome-fragment	36.25	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_1997613	3574	No	NA	3	0	1	Low-quality	Genome-fragment	4.29	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1130998	14603	No	NA	23	1	1	Low-quality	Genome-fragment	13.2	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000786	6770	No	NA	13	2	0	Low-quality	Genome-fragment	3.65	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1779172	3154	No	NA	5	4	0	Low-quality	Genome-fragment	0.25	HMM-based (lower-bound)	0.0	1.22	
080913_2_rerun_k141_3086185	2568	No	NA	3	1	0	Low-quality	Genome-fragment	1.59	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1351947	3440	No	NA	7	5	0	Low-quality	Genome-fragment	6.92	AAI-based (high-confidence)	0.0	1.0	
raw-080913-2_rerun_bin_177_k141_694793	84322	No	NA	72	3	7	Medium-quality	Genome-fragment	86.13	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_913883	3339	No	NA	7	6	0	Low-quality	Genome-fragment	9.39	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_913891	3340	No	NA	7	6	0	Low-quality	Genome-fragment	8.93	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000422	5143	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000257	8591	No	NA	12	11	0	Low-quality	Genome-fragment	22.51	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000769	6321	No	NA	7	3	0	Low-quality	Genome-fragment	7.12	HMM-based (lower-bound)	0.0	1.0	
raw-080813-7-mc_bin_43_k141_1564560	4547	No	NA	8	1	0	Low-quality	Genome-fragment	7.09	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_2868094	4255	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000067	5102	No	NA	9	3	0	Low-quality	Genome-fragment	13.84	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_1131919	4816	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000255	11077	No	NA	15	4	1	Low-quality	Genome-fragment	14.32	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1998622	3055	Yes	1350	7	3	2	Low-quality	Genome-fragment	2.18	HMM-based (lower-bound)	55.81	1.0	
080913_2_rerun_k141_3086891	2746	No	NA	2	2	0	Low-quality	Genome-fragment	3.33	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3303484	3177	No	NA	3	2	0	Low-quality	Genome-fragment	7.49	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1352454	2518	No	NA	4	3	0	Low-quality	Genome-fragment	2.8	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1998732	3106	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1132091	4285	No	NA	5	1	0	Low-quality	Genome-fragment	6.41	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000314	27827	No	NA	31	5	2	Low-quality	Genome-fragment	16.53	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000107	7207	No	NA	7	7	0	Low-quality	Genome-fragment	14.5	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1132341	4685	No	NA	3	0	0	Low-quality	Genome-fragment	2.19	AAI-based (medium-confidence)	0.0	1.03	no viral genes detected
cn_080913_2_rerun_000000000463	6504	No	NA	12	1	0	Low-quality	Genome-fragment	4.37	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1352964	2533	No	NA	3	2	0	Low-quality	Genome-fragment	6.24	AAI-based (medium-confidence)	0.0	1.0	
raw-080813-7-mc_bin_834_k141_43116	3416	No	NA	8	2	1	Low-quality	Genome-fragment	8.25	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000444	7453	No	NA	14	6	0	Low-quality	Genome-fragment	16.02	AAI-based (medium-confidence)	0.0	1.01	
cn_080913_2_rerun_000000000525	11434	No	NA	23	12	0	Low-quality	Genome-fragment	26.93	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_1999601	4825	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_915791	2831	No	NA	6	3	0	Low-quality	Genome-fragment	3.8	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000396	22940	No	NA	33	18	0	Low-quality	Genome-fragment	38.25	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_915987	5134	No	NA	6	2	0	Medium-quality	Genome-fragment	70.37	HMM-based (lower-bound)	0.0	1.03	
cn_080913_2_rerun_000000000005	53093	No	NA	63	33	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
080913_2_rerun_k141_696518	3431	No	NA	5	4	0	Low-quality	Genome-fragment	8.38	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_1566216	2811	No	NA	3	1	0	Low-quality	Genome-fragment	4.43	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000144	7680	No	NA	10	5	0	Low-quality	Genome-fragment	18.62	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_261105	2718	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1354540	4532	No	NA	1	1	0	Low-quality	Genome-fragment	2.41	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1566854	3575	No	NA	10	0	0	Low-quality	Genome-fragment	9.06	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2220392	6908	No	NA	8	0	0	Low-quality	Genome-fragment	12.03	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
raw-080913-2_rerun_bin_4_k141_2436392	3128	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_3306388	2813	No	NA	4	1	0	Low-quality	Genome-fragment	5.86	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_1134370	2722	No	NA	3	3	0	Low-quality	Genome-fragment	2.85	HMM-based (lower-bound)	0.0	1.0	
raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_92_k141_1355334	3626	No	NA	4	2	0	Low-quality	Genome-fragment	5.76	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000677	45654	No	NA	67	40	0	High-quality	High-quality	97.82	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000356	5936	No	NA	3	1	0	Low-quality	Genome-fragment	2.75	HMM-based (lower-bound)	0.0	1.01	
cn_080913_2_rerun_000000000352	20048	No	NA	27	17	0	Low-quality	Genome-fragment	47.96	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000600	5357	No	NA	9	1	0	Low-quality	Genome-fragment	3.09	HMM-based (lower-bound)	0.0	1.01	
cn_080913_2_rerun_000000000302	48264	No	NA	60	34	0	Medium-quality	Genome-fragment	80.64	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_262789	19392	No	NA	20	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000471	7374	No	NA	11	9	0	Low-quality	Genome-fragment	7.54	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000311	5530	No	NA	13	6	0	Low-quality	Genome-fragment	13.5	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000494	17695	No	NA	12	1	0	Low-quality	Genome-fragment	12.95	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_3090949	2773	No	NA	6	3	0	Low-quality	Genome-fragment	5.68	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_700025	2670	No	NA	4	4	0	Low-quality	Genome-fragment	7.06	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_919366	2500	No	NA	4	2	0	Low-quality	Genome-fragment	4.82	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000049	5642	No	NA	14	1	0	Low-quality	Genome-fragment	14.69	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_919394	5451	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
raw-080913-2_rerun_bin_168_k141_1357144	97571	No	NA	117	4	8	Medium-quality	Genome-fragment	55.61	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2003341	2882	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000256	6233	No	NA	7	4	0	Low-quality	Genome-fragment	16.85	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_3308620	3080	No	NA	4	3	0	Low-quality	Genome-fragment	4.04	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2653860	4039	No	NA	8	0	1	Low-quality	Genome-fragment	9.27	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2653867	4043	No	NA	3	1	0	Low-quality	Genome-fragment	2.26	HMM-based (lower-bound)	0.0	1.05	
cn_080913_2_rerun_000000000278	7978	No	NA	9	1	0	Low-quality	Genome-fragment	9.94	HMM-based (lower-bound)	0.0	1.0	
raw-080913-2_rerun_bin_160_k141_919936	2680	No	NA	6	1	0	Low-quality	Genome-fragment	5.69	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1570183	6134	No	NA	8	1	0	Low-quality	Genome-fragment	2.27	AAI-based (medium-confidence)	0.0	1.0	
raw-080913-2_rerun_bin_131_k141_1358077	3193	No	NA	11	1	0	Low-quality	Genome-fragment	8.48	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_2439565	3331	No	NA	1	0	1	Low-quality	Genome-fragment	5.29	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1570643	3198	No	NA	2	1	0	Low-quality	Genome-fragment	5.04	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1358395	4056	No	NA	5	3	0	Low-quality	Genome-fragment	12.54	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_1570759	3692	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2004931	32020	No	NA	36	1	4	Medium-quality	Genome-fragment	52.38	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1786502	5082	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1138149	4040	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_3093738	2696	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2440676	4090	No	NA	1	1	0	Low-quality	Genome-fragment	0.93	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_265702	12096	No	NA	13	2	0	Low-quality	Genome-fragment	8.69	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000300	8979	No	NA	17	1	0	Low-quality	Genome-fragment	2.62	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3094142	4736	No	NA	3	2	0	Low-quality	Genome-fragment	3.24	HMM-based (lower-bound)	0.0	1.02	
080913_2_rerun_k141_2655993	3116	No	NA	1	1	0	Low-quality	Genome-fragment	1.66	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_921786	2650	No	NA	8	0	0	Low-quality	Genome-fragment	7.06	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2876178	3411	No	NA	4	3	0	Low-quality	Genome-fragment	2.17	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2656465	2656	No	NA	4	4	0	Low-quality	Genome-fragment	6.97	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000226	7177	No	NA	9	7	0	Low-quality	Genome-fragment	18.68	AAI-based (high-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000003	5932	No	NA	10	1	0	Low-quality	Genome-fragment	8.26	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_703622	4632	No	NA	2	1	0	Low-quality	Genome-fragment	8.16	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1572829	2636	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_3095197	2838	No	NA	3	1	0	Low-quality	Genome-fragment	5.65	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000655	5463	No	NA	9	5	0	Low-quality	Genome-fragment	13.91	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000648	5318	No	NA	9	4	0	Low-quality	Genome-fragment	12.46	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1788380	3123	No	NA	1	1	0	Low-quality	Genome-fragment	4.67	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3095894	3575	No	NA	4	1	0	Low-quality	Genome-fragment	2.93	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3312370	3909	No	NA	9	3	0	Low-quality	Genome-fragment	3.73	HMM-based (lower-bound)	0.0	1.0	
raw-080813-7-mc_raw-080813-7-mc_bin_1_k141_923389	4706	No	NA	9	3	0	Low-quality	Genome-fragment	10.14	AAI-based (medium-confidence)	0.0	1.0	
raw-080913-2_rerun_bin_160_k141_1361907	7100	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_3096153	5764	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_704569	2684	No	NA	5	4	0	Low-quality	Genome-fragment	5.8	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_3312633	4303	No	NA	8	2	0	Low-quality	Genome-fragment	3.32	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2658401	3130	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000271	6625	No	NA	14	2	0	Low-quality	Genome-fragment	12.99	HMM-based (lower-bound)	0.0	1.01	
080913_2_rerun_k141_923851	3198	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
080913_2_rerun_k141_490359	3823	No	NA	11	1	0	Low-quality	Genome-fragment	2.86	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_52250	4155	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2007754	3051	No	NA	6	3	0	Low-quality	Genome-fragment	3.06	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_705431	4808	No	NA	5	1	0	Low-quality	Genome-fragment	8.78	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000013	7539	No	NA	14	6	0	Low-quality	Genome-fragment	10.7	HMM-based (lower-bound)	0.0	1.0	
cn_080913_2_rerun_000000000291	52717	No	NA	73	18	0	Medium-quality	Genome-fragment	88.66	AAI-based (medium-confidence)	0.0	1.01	
cn_080913_2_rerun_000000000353	36542	No	NA	54	24	0	Medium-quality	Genome-fragment	57.69	HMM-based (lower-bound)	0.0	1.0	
raw-080913-2_rerun_bin_159_k141_2008523	4493	No	NA	7	3	0	Low-quality	Genome-fragment	6.6	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_3097776	3028	No	NA	6	2	0	Low-quality	Genome-fragment	3.88	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_705956	2569	No	NA	3	0	0	Low-quality	Genome-fragment	3.03	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000753	17298	No	NA	21	13	0	Low-quality	Genome-fragment	34.86	AAI-based (high-confidence)	0.0	1.0	
raw-080913-2_rerun_bin_184_k141_2229319	3991	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
raw-080913-2_rerun_bin_131_k141_269770	4112	Yes	939	4	1	1	Low-quality	Genome-fragment	1.46	HMM-based (lower-bound)	77.16	1.0	
080913_2_rerun_k141_53809	3237	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000318	6905	No	NA	14	6	0	Low-quality	Genome-fragment	15.58	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_706558	2728	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2009512	3572	No	NA	4	3	0	Low-quality	Genome-fragment	5.6	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_2881347	9982	No	NA	13	1	0	Low-quality	Genome-fragment	6.07	HMM-based (lower-bound)	0.0	1.01	
080913_2_rerun_k141_1791743	2924	No	NA	6	1	0	Low-quality	Genome-fragment	3.4	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_270501	3116	No	NA	6	2	0	Low-quality	Genome-fragment	5.93	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1791964	3029	No	NA	7	6	0	Low-quality	Genome-fragment	7.24	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_2230534	2567	No	NA	4	2	0	Low-quality	Genome-fragment	2.88	HMM-based (lower-bound)	0.0	1.0	
080913_2_rerun_k141_1792452	3437	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
cn_080913_2_rerun_000000000750	36866	Yes	31885	48	21	2	Medium-quality	Genome-fragment	76.49	AAI-based (medium-confidence)	13.51	1.0	
cn_080913_2_rerun_000000000222	18286	No	NA	21	2	0	Low-quality	Genome-fragment	12.56	AAI-based (medium-confidence)	0.0	1.0	
cn_080913_2_rerun_000000000537	8390	No	NA	19	1	0	Low-quality	Genome-fragment	17.86	AAI-based (medium-confidence)	0.0	1.0	
080913_2_rerun_k141_1792530	2966	No	NA	4	4	0	Low-quality	Genome-fragment	4.73	AAI-based (high-confidence)	0.0	1.0	
080913_2_rerun_k141_2446499	4641	No	NA	5	1	0	Low-quality	Genome-fragment	6.91	HMM-based (lower-bound)	0.0	1.0	
raw-080913-2_rerun_bin_144_k141_271069	8470	Yes	8131	7	2	1	Low-quality	Genome-fragment	13.49	HMM-based (lower-bound)	4.0	1.0	
080913_2_rerun_k141_2882467	2588	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
080913_2_rerun_k141_2010541	3371	No	NA	3	0	1	Low-quality	Genome-fragment	4.67	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
080913_2_rerun_k141_1577840	2816	No	NA	7	2	0	Low-quality	Genome-fragment	2.71	HMM-based (lower-bound)	0.0	1.0	
